Time_us,Front_Right_Angle_Deg,Front_Left_Angle_Deg,Rear_Right_Travel,Rear_Left_Travel,Steering_Angle_Deg,TPS_Percent,Coolant_Temp_F,RPM,DD8_Volts,ax_g,ay_g,az_g,Accel_Seq,Accel_Age_us
11520582,185.9238,93.5484,45.7478,55.4252,63.5191,0.00,127.80,53,1.1600,0.38500,0.07800,0.95700,1699,5436
11525582,186.8035,93.8416,45.5523,55.3275,63.1672,0.19,128.59,118,1.1503,0.36600,0.07500,0.96400,1704,2600
11530582,185.9238,93.5484,45.5523,55.3275,64.5748,0.58,127.54,0,1.1889,0.34300,0.08900,0.95900,1705,2600
11535582,185.9238,93.8416,45.5523,55.4252,64.2229,0.00,131.22,13,1.1760,0.36000,0.09400,0.98400,1706,1868
11540582,187.0968,93.8416,45.8456,55.4252,64.2229,0.00,128.85,66,1.1696,0.35300,0.06900,0.97700,1707,2600
11545582,186.2170,94.1349,45.6501,55.3275,64.2229,0.10,130.43,39,1.1568,0.36300,0.07200,0.95400,1708,2599
11550582,186.2170,93.8416,45.4545,55.5230,63.8710,0.19,130.17,26,1.1921,0.37900,0.07100,0.95400,1709,2600
11555582,186.2170,93.5484,45.7478,55.5230,64.2229,0.00,132.27,13,1.1696,0.37200,0.08600,0.96400,1710,1850
11560582,185.6305,93.8416,45.5523,55.4252,63.1672,0.49,131.74,0,1.1600,0.36500,0.08300,0.97200,1711,2600
11565582,185.6305,93.5484,45.6501,55.4252,63.5191,1.17,133.32,13,1.1889,0.34300,0.08700,0.95900,1712,2599
11570582,186.5103,93.8416,45.6501,55.4252,63.8710,0.10,128.33,26,1.1857,0.36300,0.09700,0.94800,1713,2600
11575582,186.5103,92.6686,45.5523,55.3275,63.8710,0.19,133.32,197,1.1664,0.38800,0.06600,0.94800,1714,1852
11580582,188.2698,92.9619,45.6501,55.3275,63.5191,0.00,130.43,66,1.1728,0.37300,0.06300,0.96900,1715,2600
11585582,186.2170,93.5484,45.5523,55.4252,64.2229,0.88,133.32,26,1.1664,0.36200,0.06800,0.97000,1716,2600
11590582,185.0440,93.2551,45.7478,55.5230,63.8710,0.58,129.11,0,1.1760,0.36200,0.08400,0.97900,1717,2600
11595582,185.9238,93.5484,45.6501,55.4252,64.2229,0.00,130.43,39,1.2018,0.35800,0.07600,0.98100,1718,1828
11600582,185.9238,93.5484,45.7478,55.4252,63.8710,0.00,130.17,39,1.1664,0.35600,0.07900,0.95300,1719,2600
11605582,186.2170,94.4282,45.6501,55.4252,63.1672,0.10,132.27,39,1.1600,0.37100,0.08700,0.94300,1720,2599
11610582,186.5103,94.1349,45.6501,55.4252,63.5191,0.00,133.32,26,1.1857,0.36600,0.09700,0.98000,1721,2599
11641336,185.9238,93.5484,45.5523,55.4252,64.5748,1.07,130.95,0,1.1857,0.37000,0.07900,0.95400,1724,1
11646336,186.2170,93.5484,45.7478,55.5230,63.8710,0.00,130.17,53,1.1632,0.37000,0.07900,0.95400,1724,5001
11651336,185.6305,93.8416,45.6501,55.5230,63.5191,0.49,131.22,0,1.1728,0.38300,0.05200,0.96900,1729,3353
11656336,185.9238,93.5484,45.6501,55.4252,63.5191,0.58,132.79,0,1.1439,0.35100,0.06300,0.97900,1730,3354
11661336,186.2170,93.2551,45.6501,55.5230,64.2229,0.00,130.17,39,1.1728,0.35500,0.07500,0.96000,1731,2055
11666336,185.6305,92.0821,45.8456,55.5230,63.5191,0.00,130.43,66,1.1664,0.38200,0.08200,0.96200,1732,3353
11671336,187.6833,94.1349,45.6501,55.3275,63.5191,0.00,131.74,26,1.1503,0.36700,0.07000,0.97200,1733,3353
11676336,185.9238,93.5484,45.7478,55.4252,63.8710,0.10,131.48,53,1.1471,0.34000,0.08700,0.96200,1734,3353
11681336,186.2170,93.8416,45.5523,55.2297,63.8710,0.19,132.01,39,1.1696,0.36800,0.10200,0.95200,1735,2036
11686336,186.5103,94.1349,45.5523,55.3275,63.5191,0.10,130.43,131,1.1664,0.37800,0.10700,0.96100,1736,3266
11691336,186.5103,93.8416,45.5523,55.4252,64.2229,0.29,129.11,66,1.1471,0.35400,0.07900,0.97100,1737,3353
11696336,186.2170,93.2551,45.5523,55.5230,64.2229,0.19,130.95,39,1.1728,0.37000,0.07800,0.94100,1738,3353
11701336,185.9238,94.1349,45.6501,55.4252,63.8710,0.19,132.53,79,1.1664,0.36700,0.09900,0.96700,1739,2026
11706336,184.7507,94.1349,45.6501,55.4252,63.8710,0.00,131.74,53,1.1664,0.36900,0.08600,0.98200,1740,3353
11711336,186.5103,94.1349,45.6501,55.6207,63.1672,0.19,130.43,79,1.1471,0.36800,0.06600,0.96200,1741,3353
11716336,186.5103,93.5484,45.5523,55.3275,63.5191,0.97,133.85,39,1.1760,0.35900,0.10000,0.95500,1742,3266
11721336,186.2170,94.1349,45.6501,55.4252,63.1672,0.00,130.69,92,1.1696,0.36500,0.10600,0.97100,1743,2024
11726336,186.2170,93.5484,45.6501,55.3275,63.8710,0.88,129.38,0,1.1921,0.36600,0.08000,0.96400,1744,3353
11731336,186.5103,93.2551,45.5523,55.4252,62.8153,0.00,127.80,0,1.1921,0.37000,0.07600,0.95600,1745,3353
11736336,185.6305,93.8416,45.5523,55.5230,64.2229,0.00,131.74,0,1.1857,0.36400,0.10400,0.94800,1746,3266
11741336,186.2170,91.4956,45.6501,55.5230,63.8710,0.00,129.64,0,1.2018,0.37800,0.09400,0.97100,1747,2002
11746336,186.8035,93.8416,45.6501,55.4252,64.2229,0.00,129.90,26,1.1728,0.35800,0.07400,0.97000,1748,3353
11751336,186.2170,94.1349,45.5523,55.4252,63.5191,0.10,130.95,26,1.1696,0.34900,0.07300,0.96500,1749,3353
11756336,186.5103,93.5484,45.7478,55.4252,63.8710,0.10,128.06,39,1.1857,0.36700,0.09500,0.96100,1750,3353
11785110,186.5103,93.8416,45.5523,55.4252,63.5191,0.00,132.01,39,1.1600,0.34800,0.09900,0.94300,1753,439
11790110,185.6305,93.8416,45.6501,55.5230,64.9267,0.49,130.69,0,1.1857,0.34800,0.09900,0.94300,1753,5439
11795110,186.5103,94.4282,45.6501,55.4252,63.8710,0.00,129.64,0,1.1407,0.36000,0.10300,0.96400,1758,2040
11800110,186.5103,93.8416,45.6501,55.5230,63.8710,0.39,129.11,0,1.1760,0.35400,0.08500,0.96000,1759,2127
11805110,185.0440,93.2551,45.6501,55.3275,63.5191,0.78,132.79,53,1.1568,0.35000,0.08800,0.94600,1760,1977
11810110,185.6305,93.2551,45.6501,55.4252,63.8710,0.00,129.90,0,1.1921,0.36500,0.10400,0.95500,1761,2040
11815110,186.2170,93.5484,45.6501,55.3275,63.8710,0.00,128.85,0,1.1760,0.36700,0.09100,0.96700,1762,2127
11820110,185.9238,94.1349,45.5523,55.4252,63.8710,0.58,131.74,0,1.1728,0.36100,0.07200,0.94900,1763,2127
11825110,186.8035,94.4282,45.6501,55.4252,63.5191,0.00,130.69,39,1.1696,0.35500,0.07700,0.95400,1764,1963
11830110,186.5103,94.1349,45.6501,55.5230,63.8710,0.29,132.27,39,1.1825,0.38100,0.09600,0.96400,1765,2127
11835110,186.5103,93.8416,45.5523,55.5230,64.2229,0.00,129.64,0,1.1889,0.36400,0.07700,0.97900,1766,2127
11840110,185.6305,93.2551,45.6501,55.4252,63.8710,0.19,132.01,0,1.1632,0.35900,0.06800,0.96100,1767,2127
11845110,185.6305,92.9619,45.5523,55.4252,64.2229,0.39,132.01,13,1.1568,0.35200,0.09300,0.96200,1768,1949
11850110,186.2170,93.8416,45.8456,55.4252,64.2229,0.58,132.01,39,1.1793,0.37500,0.09300,0.97900,1769,2127
11855110,186.5103,93.8416,45.6501,55.2297,63.8710,0.00,132.53,39,1.1760,0.36900,0.07000,0.97300,1770,2127
11860110,186.8035,93.8416,45.7478,55.3275,63.1672,0.19,131.48,13,1.1375,0.35900,0.07900,0.96500,1771,2127
11865110,186.2170,93.8416,45.6501,55.3275,64.2229,0.39,131.74,0,1.1664,0.36500,0.11600,0.94800,1772,1954
11870110,186.2170,93.2551,45.5523,55.4252,64.2229,0.00,129.38,13,1.1793,0.37400,0.11800,0.96000,1773,2040
11875110,186.5103,93.8416,45.6501,55.4252,63.5191,0.10,131.74,0,1.2114,0.36100,0.07000,0.95700,1774,2127
11880110,185.9238,92.9619,45.6501,55.4252,64.2229,0.49,132.79,0,1.1825,0.35500,0.07000,0.94700,1775,2127
11908508,186.5103,94.1349,45.6501,55.4252,63.5191,0.29,129.90,105,1.1825,0.35400,0.07000,0.95900,1778,0
11913508,185.9238,93.2551,45.6501,55.6207,65.6305,1.07,131.22,0,1.1664,0.35400,0.07000,0.95900,1778,5000
11918508,186.5103,93.5484,45.5523,55.4252,63.8710,0.49,132.27,26,1.1664,0.36000,0.09900,0.96300,1783,524
11923508,185.9238,93.5484,45.6501,55.5230,63.8710,0.49,128.33,0,1.1793,0.36300,0.09900,0.96600,1784,525
11928508,185.6305,93.5484,45.7478,55.4252,63.8710,0.29,129.90,0,1.1793,0.36400,0.07300,0.96700,1785,524
11933508,185.6305,93.5484,45.7478,55.3275,62.8153,0.00,128.59,66,1.1728,0.35000,0.07400,0.94700,1786,524
11938508,185.3372,94.1349,45.5523,55.4252,63.8710,0.29,129.38,53,1.1793,0.37400,0.11000,0.95900,1787,438
11943508,186.5103,93.8416,45.5523,55.5230,64.2229,0.19,129.64,26,1.1664,0.37300,0.07700,0.97700,1788,524
11948508,185.6305,92.3754,45.6501,55.3275,64.2229,0.49,130.69,0,1.1793,0.36000,0.07400,0.95900,1789,524
11953508,185.6305,93.5484,45.6501,55.2297,63.8710,0.00,131.22,0,1.1664,0.35900,0.08700,0.95200,1790,525
11958508,186.5103,93.8416,45.7478,55.5230,64.5748,0.10,128.06,13,1.1985,0.38000,0.11200,0.95500,1791,437
11963508,185.9238,93.2551,45.6501,55.5230,63.5191,0.19,132.01,0,1.1696,0.36000,0.08600,0.97000,1792,524
11968508,186.5103,93.8416,45.6501,55.4252,63.8710,0.39,132.01,105,1.1600,0.35700,0.07100,0.96200,1793,524
11973508,186.2170,93.8416,45.5523,55.4252,64.2229,0.39,131.74,118,1.1632,0.35800,0.08200,0.94900,1794,524
11978508,186.5103,93.2551,45.7478,55.4252,63.8710,0.10,129.90,118,1.1889,0.36500,0.08500,0.97700,1795,524
11983508,185.9238,93.5484,45.6501,55.4252,65.6305,0.68,129.38,0,1.2018,0.36000,0.06200,0.96300,1796,524
11988508,185.9238,92.9619,45.7478,55.5230,63.8710,0.00,128.59,39,1.1664,0.36000,0.06700,0.96000,1797,524
11993508,186.5103,93.5484,45.6501,55.4252,63.5191,0.00,130.69,0,1.1857,0.36600,0.09900,0.97900,1798,524
11998508,185.9238,93.8416,45.6501,55.4252,64.2229,0.10,128.33,53,1.1664,0.36700,0.08300,0.97700,1799,524
12003508,186.8035,94.4282,45.6501,55.4252,63.5191,0.00,129.38,250,1.1407,0.36200,0.08300,0.95300,1800,524
12008508,185.9238,93.8416,45.7478,55.5230,64.5748,0.00,130.95,26,1.2146,0.36400,0.08800,0.95200,1801,524
12013508,186.2170,93.5484,45.6501,55.4252,63.1672,0.29,132.53,53,1.1857,0.37200,0.10000,0.96900,1802,437
12018508,186.8035,93.8416,45.5523,55.4252,63.1672,0.10,131.22,39,1.1728,0.36800,0.07300,0.97400,1803,524
12023508,186.2170,93.5484,45.6501,55.4252,63.5191,0.68,131.74,0,1.1760,0.35500,0.07100,0.95900,1804,524
12052595,187.0968,93.8416,45.5523,55.3275,63.5191,0.49,132.27,26,1.1664,0.36600,0.08700,0.96200,1807,436
12057595,186.2170,93.5484,45.5523,55.3275,63.8710,0.29,129.64,92,1.1407,0.36600,0.08700,0.96200,1807,5436
12062595,186.5103,94.1349,45.6501,55.4252,63.8710,0.58,131.48,0,1.1857,0.35700,0.06600,0.96700,1811,4611
12067595,186.5103,93.8416,45.6501,55.3275,64.2229,0.00,131.74,105,1.1728,0.35700,0.05800,0.95500,1812,4611
12072595,187.0968,94.1349,45.7478,55.4252,63.8710,0.10,132.01,0,1.1985,0.36700,0.07600,0.97100,1813,1782
12077595,186.8035,94.4282,45.4545,55.3275,63.8710,0.68,129.90,79,1.1889,0.37000,0.06900,0.97700,1814,4611
12082595,186.8035,94.1349,45.5523,55.4252,64.5748,0.00,132.01,92,1.1728,0.35100,0.06400,0.95900,1815,4611
12087595,187.0968,95.0147,45.6501,55.4252,64.2229,0.19,130.95,0,1.1760,0.36100,0.09300,0.96200,1816,4611
12092852,186.2170,94.1349,45.7478,55.2297,63.1672,0.00,130.43,0,1.1857,0.37600,0.11200,0.96400,1817,2
12097852,186.2170,93.8416,45.5523,55.4252,63.8710,0.00,129.38,13,1.1664,0.36200,0.10100,0.95300,1818,4781
12102852,186.2170,93.2551,45.6501,55.4252,63.8710,0.10,131.48,0,1.1536,0.35700,0.09700,0.94200,1819,4812
12107852,185.9238,93.8416,45.8456,55.4252,64.5748,0.39,131.48,0,1.1953,0.35800,0.11000,0.95600,1820,4781
12112852,187.0968,93.2551,45.5523,55.3275,63.5191,1.56,132.79,0,1.2018,0.36500,0.09900,0.96100,1821,2044
12117852,185.3372,92.9619,45.6501,55.4252,63.8710,0.00,131.22,92,1.1889,0.35900,0.07100,0.96300,1822,4812
12122852,186.2170,94.1349,45.6501,55.4252,63.8710,0.10,132.79,13,1.2082,0.35500,0.07700,0.95600,1823,4812
12127852,185.9238,93.8416,45.6501,55.4252,63.8710,0.00,129.38,53,1.1857,0.36900,0.09100,0.96500,1824,4811
12132852,186.2170,94.1349,45.7478,55.3275,64.2229,0.00,132.01,79,1.1793,0.36600,0.07400,0.97100,1825,2060
12137852,185.3372,93.8416,45.5523,55.4252,63.5191,0.49,130.95,0,1.1857,0.36000,0.05400,0.97000,1826,4812
12142852,186.8035,92.6686,45.5523,55.3275,63.5191,0.10,130.95,39,1.1760,0.35800,0.08500,0.95600,1827,4812
12147852,186.2170,93.8416,45.6501,55.4252,63.8710,0.10,130.69,26,1.1825,0.36800,0.10000,0.97000,1828,4781
12176268,186.5103,93.8416,45.5523,55.4252,63.1672,0.00,129.11,0,1.1632,0.36700,0.09400,0.97100,1832,1
12181268,185.9238,93.8416,45.1613,55.4252,64.2229,0.29,132.79,66,1.1760,0.36700,0.09400,0.97100,1832,5001
12186268,186.5103,94.1349,45.7478,55.4252,63.8710,0.00,129.64,79,1.1439,0.36900,0.08500,0.98500,1836,3284
12191268,186.5103,94.1349,45.8456,55.4252,64.5748,0.00,129.11,26,1.1664,0.36300,0.06900,0.96600,1837,3284
12196268,185.6305,93.2551,45.6501,55.4252,63.8710,0.10,128.85,0,1.1825,0.35700,0.07000,0.95800,1838,2011
12201268,185.9238,93.5484,45.6501,55.5230,63.8710,0.00,129.38,0,1.1825,0.36800,0.08200,0.97000,1839,3284
12206268,185.9238,93.2551,45.6501,55.4252,63.1672,0.10,129.38,0,1.2082,0.36900,0.06600,0.97700,1840,3284
12211268,186.2170,94.1349,45.4545,55.2297,63.5191,0.00,133.32,79,1.1696,0.35800,0.07000,0.95300,1841,3284
12216268,186.2170,93.5484,45.6501,55.4252,63.8710,0.29,129.64,0,1.1536,0.35800,0.08000,0.95700,1842,2004
12221268,185.9238,93.5484,45.6501,55.4252,63.8710,0.10,128.85,13,1.1889,0.36500,0.09600,0.96600,1843,3284
12226268,186.2170,93.5484,45.7478,55.4252,64.5748,0.00,125.43,0,1.1760,0.36100,0.08200,0.96400,1844,3284
12231268,186.5103,93.2551,45.6501,55.4252,63.5191,0.58,130.17,79,1.1857,0.35500,0.07900,0.95600,1845,3284
12236268,185.9238,96.7742,45.6501,55.4252,63.5191,0.49,129.90,0,1.1857,0.36200,0.09400,0.96200,1846,1991
12241268,186.2170,95.8944,45.5523,55.5230,64.2229,0.68,128.85,13,1.2082,0.37700,0.10400,0.96200,1847,3197
12246268,186.5103,93.8416,45.6501,55.5230,63.8710,0.00,127.54,66,1.1889,0.35800,0.07900,0.95900,1848,3283
12251268,186.2170,93.2551,45.6501,55.4252,63.5191,0.19,130.95,0,1.1953,0.35800,0.10300,0.94900,1849,3196
12256268,185.9238,93.5484,45.6501,55.4252,63.8710,0.19,130.69,39,1.2114,0.36300,0.10000,0.96100,1850,1976
12261268,186.2170,94.1349,45.8456,55.4252,63.8710,0.00,130.17,39,1.1953,0.36200,0.07300,0.96000,1851,3283
12266268,187.0968,93.8416,45.6501,55.2297,63.1672,0.10,128.85,79,1.2146,0.35700,0.05900,0.95500,1852,3283
12271268,186.5103,94.4282,45.6501,55.3275,63.5191,0.97,130.43,0,1.2114,0.36500,0.08600,0.95800,1853,3283
12299739,186.2170,93.5484,45.6501,55.4252,63.5191,0.10,129.90,53,0.8001,0.35600,0.08100,0.96000,1856,3
12304739,186.2170,93.2551,45.6501,55.4252,63.8710,0.78,131.48,0,0.8483,0.35600,0.08100,0.96000,1856,5003
12309739,186.2170,93.5484,45.6501,55.4252,63.8710,0.00,131.74,39,0.8644,0.40600,0.11200,0.93100,1861,1667
12314739,186.2170,93.8416,45.6501,55.4252,64.2229,0.10,131.74,39,0.8772,0.41000,0.10300,0.93800,1862,1667
12319739,186.5103,93.5484,45.6501,55.4252,63.5191,0.39,130.95,26,0.9158,0.32800,0.01800,0.99300,1863,1755
12324739,186.5103,93.5484,45.5523,55.4252,63.5191,0.29,131.48,66,0.9158,0.35700,0.08200,0.97500,1864,1754
12329739,186.2170,93.8416,45.6501,55.4252,63.8710,0.39,131.74,131,0.9093,0.41900,0.19400,0.88800,1865,1667
12334739,186.2170,94.1349,45.7478,55.4252,63.5191,0.19,129.64,13,0.9575,0.38800,0.16600,0.90900,1866,1667
12339739,186.8035,94.1349,45.6501,55.4252,63.8710,0.10,130.69,39,0.9511,0.40000,0.02800,0.95800,1867,1754
12344739,185.9238,93.8416,45.6501,55.4252,63.8710,0.58,133.06,79,0.9608,0.34500,0.00600,0.95000,1868,1841
12349739,186.2170,93.8416,45.6501,55.4252,63.5191,0.19,129.90,66,0.9543,0.36000,0.13200,0.96200,1869,1667
12354739,186.5103,94.1349,45.6501,55.4252,63.8710,0.19,129.90,13,0.9511,0.41600,0.19900,0.92700,1870,1667
12359739,186.2170,94.4282,45.6501,55.4252,63.8710,0.10,130.43,26,0.9865,0.39300,0.15800,0.88700,1871,1667
12364739,186.5103,93.8416,45.6501,55.4252,63.1672,0.00,129.90,13,0.9768,0.37300,0.12000,0.97400,1872,1667
12369739,186.2170,94.1349,45.5523,55.3275,64.2229,0.19,130.17,26,0.9865,0.34400,0.07500,0.95400,1873,1754
12374739,186.5103,93.8416,45.6501,55.4252,63.8710,0.19,129.11,66,1.0122,0.37500,0.02900,0.99000,1874,1754
12379739,185.9238,93.8416,45.5523,55.3275,63.8710,0.29,129.90,26,1.0057,0.35600,0.07700,0.95400,1875,1754
12384739,185.9238,94.1349,45.6501,55.4252,64.2229,0.29,130.95,13,1.0057,0.35700,0.11900,0.96900,1876,1667
12389739,185.9238,94.1349,45.6501,55.4252,63.8710,0.10,130.17,13,1.0057,0.37400,0.10900,0.97400,1877,1667
12394739,186.2170,94.1349,45.5523,55.4252,63.8710,0.19,132.01,79,1.0250,0.34100,0.06300,0.96600,1878,1754
12399739,186.2170,93.8416,45.6501,55.4252,64.2229,0.39,130.69,145,1.0539,0.38400,0.10500,0.96600,1879,1667
12404739,186.2170,95.0147,45.7478,55.4252,64.2229,0.19,130.43,0,1.0315,0.36600,0.10000,0.95800,1880,1667
12409739,186.5103,93.5484,45.5523,55.4252,64.2229,1.46,129.64,39,1.0604,0.36700,0.06600,0.98800,1881,1754
12414739,187.0968,94.1349,45.6501,55.4252,63.5191,2.43,130.95,0,1.0668,0.33600,0.06800,0.97700,1882,1754
12442469,186.5103,95.3079,45.6501,55.4252,64.2229,2.24,130.69,13,1.0475,0.36100,0.09100,0.94100,1885,1
12447469,185.9238,94.1349,45.5523,55.4252,64.2229,1.85,131.22,53,1.0700,0.36100,0.09100,0.94100,1885,5001
12452469,185.9238,93.8416,45.6501,55.3275,63.8710,1.85,131.48,26,1.0604,0.35500,0.09700,0.96000,1889,4484
12457469,185.9238,93.8416,45.6501,55.4252,63.8710,6.13,131.22,79,1.0989,0.34200,0.07700,0.96100,1890,4484
12462469,186.2170,93.5484,45.5523,55.4252,63.8710,5.65,132.01,53,1.1118,0.39300,0.06400,0.96600,1891,1871
12467469,186.2170,94.1349,45.6501,55.4252,63.8710,6.43,129.90,13,1.1182,0.36000,0.03400,0.95900,1892,4484
12472469,186.5103,94.1349,45.7478,55.4252,63.8710,6.82,131.74,53,1.1278,0.33600,0.04000,0.95900,1893,4484
12477469,187.0968,94.4282,45.7478,55.3275,64.2229,6.52,132.01,118,1.1246,0.33600,0.06400,0.98600,1894,4484
12482469,186.8035,93.8416,45.5523,55.4252,63.8710,6.33,131.22,26,1.1246,0.37600,0.08800,0.98800,1895,1857
12487469,186.5103,93.8416,45.7478,55.4252,64.2229,6.52,130.43,66,1.1182,0.36800,0.08800,0.95800,1896,4484
12492469,186.2170,93.8416,45.7478,55.4252,64.2229,6.13,131.48,105,1.1471,0.35800,0.07900,0.95700,1897,4484
12497469,186.5103,93.2551,45.6501,55.4252,64.2229,6.04,131.22,13,1.1407,0.34400,0.06100,0.97500,1898,4484
12502469,186.2170,93.8416,45.6501,55.4252,63.8710,6.04,130.95,53,1.1632,0.37400,0.09000,0.99100,1899,1839
12507469,186.5103,93.8416,45.6501,55.4252,63.5191,6.62,130.95,13,1.1664,0.36800,0.14000,0.93800,1900,4397
12512469,185.9238,93.5484,45.6501,55.4252,63.5191,5.84,129.64,79,1.1471,0.36100,0.10300,0.94800,1901,4397
12517469,186.2170,94.1349,45.6501,55.4252,64.2229,6.72,132.01,39,1.1953,0.37600,0.07200,0.97800,1902,4484
12522469,185.9238,93.2551,45.6501,55.4252,63.8710,5.84,131.74,0,1.1921,0.36400,0.06300,0.98200,1903,1830
12527469,185.9238,93.8416,45.6501,55.6207,64.2229,6.33,132.53,79,1.2178,0.35200,0.07000,0.97700,1904,4484
12532469,186.5103,93.5484,45.6501,55.4252,63.8710,5.84,131.48,53,1.2242,0.35400,0.09300,0.96500,1905,4484
12537469,186.2170,93.5484,45.7478,55.4252,63.8710,5.84,132.01,79,1.2403,0.35500,0.09700,0.98200,1906,4484
12566523,186.5103,93.5484,45.6501,55.5230,63.1672,12.27,132.27,0,1.2692,0.25700,-0.00500,1.03400,1909,436
12571523,186.2170,93.8416,45.6501,55.3275,64.2229,11.49,128.59,0,1.2339,0.25700,-0.00500,1.03400,1909,5436
12576523,186.2170,93.5484,46.1388,55.3275,64.2229,11.49,130.95,0,1.2403,0.46400,0.19300,0.91600,1914,3451
12581523,186.2170,93.8416,45.5523,54.6432,62.1114,11.98,128.59,53,1.2275,0.39800,0.03300,0.92700,1915,3538
12586967,186.5103,94.1349,45.6501,55.4252,64.2229,12.66,131.48,79,1.2467,0.34700,0.01800,0.93800,1916,1
12591967,185.9238,93.5484,45.6501,55.5230,63.5191,12.56,130.69,13,1.2082,0.31500,0.01900,0.99300,1917,3982
12596967,186.2170,94.1349,45.6501,55.4252,63.8710,12.46,129.64,13,1.2082,0.35400,0.08000,0.97000,1918,3981
12601967,186.5103,93.8416,45.6501,55.5230,63.5191,12.37,128.85,0,1.2275,0.40500,0.15400,0.93500,1919,3895
12606967,186.2170,94.1349,45.4545,55.4252,63.5191,16.65,129.90,39,1.2596,0.40700,0.12800,0.91000,1920,2058
12611967,186.2170,93.5484,45.6501,55.4252,63.5191,16.16,130.17,0,1.2628,0.39800,0.10100,0.93000,1921,3895
12616967,185.9238,93.8416,45.7478,56.1095,62.4633,15.87,130.69,79,1.2981,0.36300,0.10500,0.94000,1922,3894
12621967,185.9238,94.4282,45.6501,55.5230,63.5191,17.04,131.74,26,1.2821,0.38200,0.11400,0.91500,1923,3895
12626967,186.5103,93.5484,45.6501,55.5230,63.8710,16.26,131.22,26,1.2949,0.39700,0.10600,0.92400,1924,2038
12631967,186.2170,93.8416,45.7478,55.5230,62.1114,17.53,131.22,92,1.3110,0.38200,0.11300,0.97200,1925,3894
12636967,186.5103,93.8416,45.5523,55.5230,63.8710,17.14,128.33,0,1.2917,0.35200,0.15900,0.92500,1926,3895
12641967,186.5103,93.5484,45.6501,55.4252,63.5191,16.55,131.48,0,1.2821,0.36900,0.14300,0.94200,1927,3895
12646967,186.2170,93.8416,45.5523,55.4252,63.1672,16.36,130.95,26,1.2981,0.36300,0.01900,0.97100,1928,2029
12651967,186.2170,93.5484,45.7478,55.4252,63.1672,16.75,132.79,13,1.2757,0.37600,-0.00500,0.97300,1929,3981
12656967,186.2170,94.1349,45.6501,55.5230,63.1672,20.16,131.22,79,1.3496,0.32400,0.02100,0.94900,1930,3982
12661967,186.5103,93.5484,45.6501,55.4252,63.8710,20.84,131.22,13,1.3206,0.41600,0.22600,0.95600,1931,3895
12666967,186.8035,93.5484,45.6501,55.4252,63.8710,20.74,133.06,39,1.3656,0.44600,0.31800,0.87200,1932,2018
12671967,186.8035,93.8416,45.6501,55.4252,63.1672,21.03,134.11,171,1.3496,0.43400,0.10100,0.91500,1933,3894
12676967,186.2170,93.8416,45.6501,55.5230,64.2229,20.45,132.79,26,1.3303,0.34600,0.01500,0.99300,1934,3981
12681967,186.5103,93.8416,45.4545,55.4252,62.1114,21.13,130.95,26,1.3142,0.39000,0.07200,0.97600,1935,3981
12710392,186.2170,93.8416,45.6501,55.4252,63.8710,21.32,129.90,0,1.3014,0.31900,0.03800,0.97400,1938,1
12715392,186.5103,93.8416,45.6501,55.4252,64.2229,20.74,132.27,79,1.3174,0.31900,0.03800,0.97400,1938,5001
12720392,185.9238,94.1349,45.6501,55.3275,63.8710,20.35,129.90,131,1.3014,0.39200,0.01700,0.97700,1943,2406
12725392,185.9238,93.8416,45.9433,55.3275,64.5748,21.42,128.59,0,1.3142,0.34600,0.05200,0.90900,1944,2406
12730392,186.2170,94.1349,45.6501,55.4252,63.8710,19.96,128.85,0,1.3142,0.41700,0.17400,0.91100,1945,1988
12735392,185.9238,94.7214,45.2590,55.4252,64.2229,20.45,129.11,39,1.3078,0.36800,0.20700,0.91000,1946,2319
12740392,186.8035,94.1349,45.6501,55.3275,63.5191,20.25,132.01,39,1.3335,0.38700,0.14700,0.89400,1947,2319
12745392,186.2170,94.1349,45.6501,55.4252,63.5191,21.52,132.01,0,1.2628,0.39500,0.04400,0.94200,1948,2406
12750392,186.5103,94.1349,45.7478,55.4252,63.8710,20.55,128.59,131,1.2917,0.35300,0.02200,0.94600,1949,1979
12755392,186.2170,93.8416,45.5523,55.4252,63.8710,20.35,129.38,26,1.3014,0.40800,0.10400,0.94300,1950,2319
12760392,186.2170,93.5484,45.5523,54.7410,63.8710,13.92,129.64,26,1.2114,0.46400,0.24600,0.88500,1951,2319
12765392,185.3372,93.5484,45.6501,55.4252,63.8710,14.02,130.43,13,1.1728,0.43400,0.21600,0.88200,1952,2319
12770392,186.2170,93.8416,45.7478,55.5230,63.5191,14.31,129.38,13,1.1825,0.37300,0.12300,0.90900,1953,1964
12775392,185.9238,93.8416,45.6501,55.3275,63.8710,14.90,131.74,105,1.2307,0.28000,-0.06200,1.03200,1954,2232
12780392,185.0440,93.8416,45.6501,55.3275,63.8710,14.31,134.63,145,1.2467,0.35800,-0.01500,1.04100,1955,2232
12785392,186.8035,93.8416,45.6501,55.4252,63.8710,14.22,132.79,39,1.2275,0.44700,0.15000,0.99800,1956,2319
12790392,186.2170,93.8416,45.6501,55.4252,64.2229,14.41,130.95,131,1.2082,0.36900,0.13800,0.91300,1957,1952
